Scenario,Year,Policy Goal,Target,Metric,Target_v,Metric_v,Country
Consuming only right amount of Kcal,2020,Compet,T_C_DUM,M_C_DUM,1,0.93501097,FRA
Consuming only right amount of Kcal,2020,Envir,T_EV_CS,M_EV_CS,1,-1,FRA
Consuming only right amount of Kcal,2020,Envir,T_EV_CW,M_EV_CW,1,-1,FRA
Consuming only right amount of Kcal,2020,Envir,T_EV_BC,M_EV_BC,1,-1,FRA
Consuming only right amount of Kcal,2020,Envir,T_EV_PNR,M_EV_PNR,1,-1,FRA
Consuming only right amount of Kcal,2020,Diets,T_D_FBIS,M_D_FBIS,1,0.818038201,ITA
Consuming only right amount of Kcal,2020,Diets,T_D_NBIS,M_D_NBIS,1,0.616195412,ITA
Consuming only right amount of Kcal,2020,Diets,T_D_ENBA,M_D_ENBA,1,-1,ITA
Consuming only right amount of Kcal,2020,Diets,T_D_DUM,M_D_DUM,1,-1,ITA
Consuming only right amount of Kcal,2020,Equity,T_E_FOF,M_E_FOF,1,-1,ITA
Consuming only right amount of Kcal,2020,Equity,T_E_CSO,M_E_CSO,1,-1,ITA
Consuming only right amount of Kcal,2020,Equity,T_E_CSC,M_E_CSC,1,-1,ITA
Consuming only right amount of Kcal,2020,Equity,T_E_PCA,M_E_PCA,1,-1,ITA
Consuming only right amount of Kcal,2020,Compet,T_C_EPP,M_C_EPP,1,0.411577722,ITA
Consuming only right amount of Kcal,2020,Compet,T_C_OST,M_C_OST,1,0.603208781,ITA
Consuming only right amount of Kcal,2020,Compet,T_C_RPT,M_C_RPT,1,0.590463668,ITA
Consuming only right amount of Kcal,2020,Compet,T_C_DUM,M_C_DUM,1,0.963225484,ITA
Consuming only right amount of Kcal,2020,Envir,T_EV_CS,M_EV_CS,1,-1,ITA
Consuming only right amount of Kcal,2020,Envir,T_EV_CW,M_EV_CW,1,-1,ITA
Consuming only right amount of Kcal,2020,Envir,T_EV_BC,M_EV_BC,1,-1,ITA
Consuming only right amount of Kcal,2020,Envir,T_EV_PNR,M_EV_PNR,1,-1,ITA
Consuming only right amount of Kcal,2030,Diets,T_D_FBIS,M_D_FBIS,1,0.533456624,CZE
Consuming only right amount of Kcal,2030,Diets,T_D_NBIS,M_D_NBIS,1,0.553327541,CZE
Consuming only right amount of Kcal,2030,Diets,T_D_ENBA,M_D_ENBA,1,-1,CZE
Consuming only right amount of Kcal,2030,Diets,T_D_DUM,M_D_DUM,1,-1,CZE
Consuming only right amount of Kcal,2030,Equity,T_E_FOF,M_E_FOF,1,-1,CZE
Consuming only right amount of Kcal,2030,Equity,T_E_CSO,M_E_CSO,1,-1,CZE
Consuming only right amount of Kcal,2030,Equity,T_E_CSC,M_E_CSC,1,-1,CZE
Consuming only right amount of Kcal,2030,Equity,T_E_PCA,M_E_PCA,1,-1,CZE
Consuming only right amount of Kcal,2030,Compet,T_C_EPP,M_C_EPP,1,0.316393981,CZE
Consuming only right amount of Kcal,2030,Compet,T_C_OST,M_C_OST,1,0.653338105,CZE
Consuming only right amount of Kcal,2030,Compet,T_C_RPT,M_C_RPT,1,0.437858403,CZE
Consuming only right amount of Kcal,2030,Compet,T_C_DUM,M_C_DUM,1,0.923028827,CZE
Consuming only right amount of Kcal,2030,Envir,T_EV_CS,M_EV_CS,1,0.058301519,CZE
Consuming only right amount of Kcal,2030,Envir,T_EV_CW,M_EV_CW,1,0.271347716,CZE
Consuming only right amount of Kcal,2030,Envir,T_EV_BC,M_EV_BC,1,0.024444732,CZE
Consuming only right amount of Kcal,2030,Envir,T_EV_PNR,M_EV_PNR,1,-1,CZE
Consuming only right amount of Kcal,2030,Diets,T_D_FBIS,M_D_FBIS,1,0.71359878,DNK
Consuming only right amount of Kcal,2030,Diets,T_D_NBIS,M_D_NBIS,1,0.638393898,DNK
Consuming only right amount of Kcal,2030,Diets,T_D_ENBA,M_D_ENBA,1,-1,DNK
Consuming only right amount of Kcal,2030,Diets,T_D_DUM,M_D_DUM,1,-1,DNK
Consuming only right amount of Kcal,2030,Equity,T_E_FOF,M_E_FOF,1,-1,DNK
Consuming only right amount of Kcal,2030,Equity,T_E_CSO,M_E_CSO,1,-1,DNK
Consuming only right amount of Kcal,2030,Equity,T_E_CSC,M_E_CSC,1,-1,DNK
Consuming only right amount of Kcal,2030,Equity,T_E_PCA,M_E_PCA,1,-1,DNK
Consuming only right amount of Kcal,2030,Compet,T_C_EPP,M_C_EPP,1,0.305014839,DNK
Consuming only right amount of Kcal,2030,Compet,T_C_OST,M_C_OST,1,0.752901614,DNK
Consuming only right amount of Kcal,2030,Compet,T_C_RPT,M_C_RPT,1,0.269031123,DNK
Consuming only right amount of Kcal,2030,Compet,T_C_DUM,M_C_DUM,1,0.924618661,DNK
Consuming only right amount of Kcal,2030,Envir,T_EV_CS,M_EV_CS,1,0.10851466,DNK
Consuming only right amount of Kcal,2030,Envir,T_EV_CW,M_EV_CW,1,0.272776839,DNK
Consuming only right amount of Kcal,2030,Envir,T_EV_BC,M_EV_BC,1,0.021923998,DNK
Consuming only right amount of Kcal,2030,Envir,T_EV_PNR,M_EV_PNR,1,-1,DNK
Consuming only right amount of Kcal,2030,Diets,T_D_FBIS,M_D_FBIS,1,0.789183958,FRA
Consuming only right amount of Kcal,2030,Diets,T_D_NBIS,M_D_NBIS,1,0.587547455,FRA
Consuming only right amount of Kcal,2030,Diets,T_D_ENBA,M_D_ENBA,1,-1,FRA
Consuming only right amount of Kcal,2030,Diets,T_D_DUM,M_D_DUM,1,-1,FRA
Consuming only right amount of Kcal,2030,Equity,T_E_FOF,M_E_FOF,1,-1,FRA
Consuming only right amount of Kcal,2030,Equity,T_E_CSO,M_E_CSO,1,-1,FRA
Consuming only right amount of Kcal,2030,Equity,T_E_CSC,M_E_CSC,1,-1,FRA
Consuming only right amount of Kcal,2030,Equity,T_E_PCA,M_E_PCA,1,-1,FRA
Consuming only right amount of Kcal,2030,Compet,T_C_EPP,M_C_EPP,1,0.34259977,FRA
Consuming only right amount of Kcal,2030,Compet,T_C_OST,M_C_OST,1,0.699628115,FRA
Consuming only right amount of Kcal,2030,Compet,T_C_RPT,M_C_RPT,1,0.397724748,FRA
Consuming only right amount of Kcal,2030,Compet,T_C_DUM,M_C_DUM,1,0.924803436,FRA
Consuming only right amount of Kcal,2030,Envir,T_EV_CS,M_EV_CS,1,0.737678369,FRA
Consuming only right amount of Kcal,2030,Envir,T_EV_CW,M_EV_CW,1,1,FRA
Consuming only right amount of Kcal,2030,Envir,T_EV_BC,M_EV_BC,1,0.024719241,FRA
Consuming only right amount of Kcal,2030,Envir,T_EV_PNR,M_EV_PNR,1,-1,FRA
Consuming only right amount of Kcal,2030,Diets,T_D_FBIS,M_D_FBIS,1,0.807801398,ITA
Consuming only right amount of Kcal,2030,Diets,T_D_NBIS,M_D_NBIS,1,0.621642227,ITA
Consuming only right amount of Kcal,2030,Diets,T_D_ENBA,M_D_ENBA,1,-1,ITA
Consuming only right amount of Kcal,2030,Diets,T_D_DUM,M_D_DUM,1,-1,ITA
Consuming only right amount of Kcal,2030,Equity,T_E_FOF,M_E_FOF,1,-1,ITA
Consuming only right amount of Kcal,2030,Equity,T_E_CSO,M_E_CSO,1,-1,ITA
Consuming only right amount of Kcal,2030,Equity,T_E_CSC,M_E_CSC,1,-1,ITA
Consuming only right amount of Kcal,2030,Equity,T_E_PCA,M_E_PCA,1,-1,ITA
Consuming only right amount of Kcal,2030,Compet,T_C_EPP,M_C_EPP,1,0.386234462,ITA
Consuming only right amount of Kcal,2030,Compet,T_C_OST,M_C_OST,1,0.731829256,ITA
Consuming only right amount of Kcal,2030,Compet,T_C_RPT,M_C_RPT,1,0.491524503,ITA
Consuming only right amount of Kcal,2030,Compet,T_C_DUM,M_C_DUM,1,0.956836343,ITA
Consuming only right amount of Kcal,2030,Envir,T_EV_CS,M_EV_CS,1,0.271004429,ITA
Consuming only right amount of Kcal,2030,Envir,T_EV_CW,M_EV_CW,1,1,ITA
Consuming only right amount of Kcal,2030,Envir,T_EV_BC,M_EV_BC,1,0.027203359,ITA
Consuming only right amount of Kcal,2030,Envir,T_EV_PNR,M_EV_PNR,1,-1,ITA
Consuming only right amount of Kcal,2040,Diets,T_D_FBIS,M_D_FBIS,1,0.527367965,CZE
Consuming only right amount of Kcal,2040,Diets,T_D_NBIS,M_D_NBIS,1,0.558682137,CZE
Consuming only right amount of Kcal,2040,Diets,T_D_ENBA,M_D_ENBA,1,-1,CZE
Consuming only right amount of Kcal,2040,Diets,T_D_DUM,M_D_DUM,1,-1,CZE
Consuming only right amount of Kcal,2040,Equity,T_E_FOF,M_E_FOF,1,-1,CZE
Consuming only right amount of Kcal,2040,Equity,T_E_CSO,M_E_CSO,1,-1,CZE
Consuming only right amount of Kcal,2040,Equity,T_E_CSC,M_E_CSC,1,-1,CZE
Consuming only right amount of Kcal,2040,Equity,T_E_PCA,M_E_PCA,1,-1,CZE
Consuming only right amount of Kcal,2040,Compet,T_C_EPP,M_C_EPP,1,0.331610203,CZE
Consuming only right amount of Kcal,2040,Compet,T_C_OST,M_C_OST,1,0.78644535,CZE
Consuming only right amount of Kcal,2040,Compet,T_C_RPT,M_C_RPT,1,0.380425587,CZE
Consuming only right amount of Kcal,2040,Compet,T_C_DUM,M_C_DUM,1,0.908137321,CZE
Consuming only right amount of Kcal,2040,Envir,T_EV_CS,M_EV_CS,1,-1,CZE
Consuming only right amount of Kcal,2040,Envir,T_EV_CW,M_EV_CW,1,-1,CZE
Consuming only right amount of Kcal,2040,Envir,T_EV_BC,M_EV_BC,1,-1,CZE
Consuming only right amount of Kcal,2040,Envir,T_EV_PNR,M_EV_PNR,1,-1,CZE
Consuming only right amount of Kcal,2040,Diets,T_D_FBIS,M_D_FBIS,1,0.712573878,DNK
Consuming only right amount of Kcal,2040,Diets,T_D_NBIS,M_D_NBIS,1,0.634319992,DNK
Consuming only right amount of Kcal,2040,Diets,T_D_ENBA,M_D_ENBA,1,-1,DNK
Consuming only right amount of Kcal,2040,Diets,T_D_DUM,M_D_DUM,1,-1,DNK
Consuming only right amount of Kcal,2040,Equity,T_E_FOF,M_E_FOF,1,-1,DNK
Consuming only right amount of Kcal,2040,Equity,T_E_CSO,M_E_CSO,1,-1,DNK
Consuming only right amount of Kcal,2040,Equity,T_E_CSC,M_E_CSC,1,-1,DNK
Consuming only right amount of Kcal,2040,Equity,T_E_PCA,M_E_PCA,1,-1,DNK
Consuming only right amount of Kcal,2040,Compet,T_C_EPP,M_C_EPP,1,0.305259794,DNK
Consuming only right amount of Kcal,2040,Compet,T_C_OST,M_C_OST,1,0.854171574,DNK
Consuming only right amount of Kcal,2040,Compet,T_C_RPT,M_C_RPT,1,0.144245401,DNK
Consuming only right amount of Kcal,2040,Compet,T_C_DUM,M_C_DUM,1,0.903850555,DNK
Consuming only right amount of Kcal,2040,Envir,T_EV_CS,M_EV_CS,1,-1,DNK
Consuming only right amount of Kcal,2040,Envir,T_EV_CW,M_EV_CW,1,-1,DNK
Consuming only right amount of Kcal,2040,Envir,T_EV_BC,M_EV_BC,1,-1,DNK
Consuming only right amount of Kcal,2040,Envir,T_EV_PNR,M_EV_PNR,1,-1,DNK
Consuming only right amount of Kcal,2040,Diets,T_D_FBIS,M_D_FBIS,1,0.788415313,FRA
Consuming only right amount of Kcal,2040,Diets,T_D_NBIS,M_D_NBIS,1,0.583427773,FRA
Consuming only right amount of Kcal,2040,Diets,T_D_ENBA,M_D_ENBA,1,-1,FRA
Consuming only right amount of Kcal,2040,Diets,T_D_DUM,M_D_DUM,1,-1,FRA
Consuming only right amount of Kcal,2040,Equity,T_E_FOF,M_E_FOF,1,-1,FRA
Consuming only right amount of Kcal,2040,Equity,T_E_CSO,M_E_CSO,1,-1,FRA
Consuming only right amount of Kcal,2040,Equity,T_E_CSC,M_E_CSC,1,-1,FRA
Consuming only right amount of Kcal,2040,Equity,T_E_PCA,M_E_PCA,1,-1,FRA
Consuming only right amount of Kcal,2040,Compet,T_C_EPP,M_C_EPP,1,0.301450769,FRA
Consuming only right amount of Kcal,2040,Compet,T_C_OST,M_C_OST,1,0.774324149,FRA
Consuming only right amount of Kcal,2040,Compet,T_C_RPT,M_C_RPT,1,0.213116557,FRA
Consuming only right amount of Kcal,2040,Compet,T_C_DUM,M_C_DUM,1,0.904865384,FRA
Consuming only right amount of Kcal,2040,Envir,T_EV_CS,M_EV_CS,1,-1,FRA
Consuming only right amount of Kcal,2040,Envir,T_EV_CW,M_EV_CW,1,-1,FRA
Consuming only right amount of Kcal,2040,Envir,T_EV_BC,M_EV_BC,1,-1,FRA
Consuming only right amount of Kcal,2040,Envir,T_EV_PNR,M_EV_PNR,1,-1,FRA
Consuming only right amount of Kcal,2040,Diets,T_D_FBIS,M_D_FBIS,1,0.801488908,ITA
Consuming only right amount of Kcal,2040,Diets,T_D_NBIS,M_D_NBIS,1,0.627014771,ITA
Consuming only right amount of Kcal,2040,Diets,T_D_ENBA,M_D_ENBA,1,-1,ITA
Consuming only right amount of Kcal,2040,Diets,T_D_DUM,M_D_DUM,1,-1,ITA
Consuming only right amount of Kcal,2040,Equity,T_E_FOF,M_E_FOF,1,-1,ITA
Consuming only right amount of Kcal,2040,Equity,T_E_CSO,M_E_CSO,1,-1,ITA
Consuming only right amount of Kcal,2040,Equity,T_E_CSC,M_E_CSC,1,-1,ITA
Consuming only right amount of Kcal,2040,Equity,T_E_PCA,M_E_PCA,1,-1,ITA
Consuming only right amount of Kcal,2040,Compet,T_C_EPP,M_C_EPP,1,0.340396563,ITA
Consuming only right amount of Kcal,2040,Compet,T_C_OST,M_C_OST,1,0.817427934,ITA
Consuming only right amount of Kcal,2040,Compet,T_C_RPT,M_C_RPT,1,0.356671021,ITA
Consuming only right amount of Kcal,2040,Compet,T_C_DUM,M_C_DUM,1,0.944715321,ITA
Consuming only right amount of Kcal,2040,Envir,T_EV_CS,M_EV_CS,1,-1,ITA
Consuming only right amount of Kcal,2040,Envir,T_EV_CW,M_EV_CW,1,-1,ITA
Consuming only right amount of Kcal,2040,Envir,T_EV_BC,M_EV_BC,1,-1,ITA
Consuming only right amount of Kcal,2040,Envir,T_EV_PNR,M_EV_PNR,1,-1,ITA
Consuming only right amount of Kcal,2050,Diets,T_D_FBIS,M_D_FBIS,1,0.522656759,CZE
Consuming only right amount of Kcal,2050,Diets,T_D_NBIS,M_D_NBIS,1,0.56396122,CZE
Consuming only right amount of Kcal,2050,Diets,T_D_ENBA,M_D_ENBA,1,-1,CZE
Consuming only right amount of Kcal,2050,Diets,T_D_DUM,M_D_DUM,1,-1,CZE
Consuming only right amount of Kcal,2050,Equity,T_E_FOF,M_E_FOF,1,-1,CZE
Consuming only right amount of Kcal,2050,Equity,T_E_CSO,M_E_CSO,1,-1,CZE
Consuming only right amount of Kcal,2050,Equity,T_E_CSC,M_E_CSC,1,-1,CZE
Consuming only right amount of Kcal,2050,Equity,T_E_PCA,M_E_PCA,1,-1,CZE
Consuming only right amount of Kcal,2050,Compet,T_C_EPP,M_C_EPP,1,0.307584505,CZE
Consuming only right amount of Kcal,2050,Compet,T_C_OST,M_C_OST,1,0.826406539,CZE
Consuming only right amount of Kcal,2050,Compet,T_C_RPT,M_C_RPT,1,0.364296272,CZE
Consuming only right amount of Kcal,2050,Compet,T_C_DUM,M_C_DUM,1,0.877192199,CZE
Consuming only right amount of Kcal,2050,Envir,T_EV_CS,M_EV_CS,1,0.053901716,CZE
Consuming only right amount of Kcal,2050,Envir,T_EV_CW,M_EV_CW,1,0.257697289,CZE
Consuming only right amount of Kcal,2050,Envir,T_EV_BC,M_EV_BC,1,0.024823206,CZE
Consuming only right amount of Kcal,2050,Envir,T_EV_PNR,M_EV_PNR,1,-1,CZE
Consuming only right amount of Kcal,2050,Diets,T_D_FBIS,M_D_FBIS,1,0.711385779,DNK
Consuming only right amount of Kcal,2050,Diets,T_D_NBIS,M_D_NBIS,1,0.628594551,DNK
Consuming only right amount of Kcal,2050,Diets,T_D_ENBA,M_D_ENBA,1,-1,DNK
Consuming only right amount of Kcal,2050,Diets,T_D_DUM,M_D_DUM,1,-1,DNK
Consuming only right amount of Kcal,2050,Equity,T_E_FOF,M_E_FOF,1,-1,DNK
Consuming only right amount of Kcal,2050,Equity,T_E_CSO,M_E_CSO,1,-1,DNK
Consuming only right amount of Kcal,2050,Equity,T_E_CSC,M_E_CSC,1,-1,DNK
Consuming only right amount of Kcal,2050,Equity,T_E_PCA,M_E_PCA,1,-1,DNK
Consuming only right amount of Kcal,2050,Compet,T_C_EPP,M_C_EPP,1,0.294322789,DNK
Consuming only right amount of Kcal,2050,Compet,T_C_OST,M_C_OST,1,0.905125171,DNK
Consuming only right amount of Kcal,2050,Compet,T_C_RPT,M_C_RPT,1,0.07003583,DNK
Consuming only right amount of Kcal,2050,Compet,T_C_DUM,M_C_DUM,1,0.864026546,DNK
Consuming only right amount of Kcal,2050,Envir,T_EV_CS,M_EV_CS,1,0.109843727,DNK
Consuming only right amount of Kcal,2050,Envir,T_EV_CW,M_EV_CW,1,0.254492958,DNK
Consuming only right amount of Kcal,2050,Envir,T_EV_BC,M_EV_BC,1,0.020981211,DNK
Consuming only right amount of Kcal,2050,Envir,T_EV_PNR,M_EV_PNR,1,-1,DNK
Consuming only right amount of Kcal,2050,Diets,T_D_FBIS,M_D_FBIS,1,0.769644213,FRA
Consuming only right amount of Kcal,2050,Diets,T_D_NBIS,M_D_NBIS,1,0.581244545,FRA
Consuming only right amount of Kcal,2050,Diets,T_D_ENBA,M_D_ENBA,1,-1,FRA
Consuming only right amount of Kcal,2050,Diets,T_D_DUM,M_D_DUM,1,-1,FRA
Consuming only right amount of Kcal,2050,Equity,T_E_FOF,M_E_FOF,1,-1,FRA
Consuming only right amount of Kcal,2050,Equity,T_E_CSO,M_E_CSO,1,-1,FRA
Consuming only right amount of Kcal,2050,Equity,T_E_CSC,M_E_CSC,1,-1,FRA
Consuming only right amount of Kcal,2050,Equity,T_E_PCA,M_E_PCA,1,-1,FRA
Consuming only right amount of Kcal,2050,Compet,T_C_EPP,M_C_EPP,1,0.272851139,FRA
Consuming only right amount of Kcal,2050,Compet,T_C_OST,M_C_OST,1,0.804535538,FRA
Consuming only right amount of Kcal,2050,Compet,T_C_RPT,M_C_RPT,1,0.182116673,FRA
Consuming only right amount of Kcal,2050,Compet,T_C_DUM,M_C_DUM,1,0.865577936,FRA
Consuming only right amount of Kcal,2050,Envir,T_EV_CS,M_EV_CS,1,0.737358589,FRA
Consuming only right amount of Kcal,2050,Envir,T_EV_CW,M_EV_CW,1,1,FRA
Consuming only right amount of Kcal,2050,Envir,T_EV_BC,M_EV_BC,1,0.024843371,FRA
Consuming only right amount of Kcal,2050,Envir,T_EV_PNR,M_EV_PNR,1,-1,FRA
Consuming only right amount of Kcal,2050,Diets,T_D_FBIS,M_D_FBIS,1,0.797250406,ITA
Consuming only right amount of Kcal,2050,Diets,T_D_NBIS,M_D_NBIS,1,0.632541351,ITA
Consuming only right amount of Kcal,2050,Diets,T_D_ENBA,M_D_ENBA,1,-1,ITA
Consuming only right amount of Kcal,2050,Diets,T_D_DUM,M_D_DUM,1,-1,ITA
Consuming only right amount of Kcal,2050,Equity,T_E_FOF,M_E_FOF,1,-1,ITA
Consuming only right amount of Kcal,2050,Equity,T_E_CSO,M_E_CSO,1,-1,ITA
Consuming only right amount of Kcal,2050,Equity,T_E_CSC,M_E_CSC,1,-1,ITA
Consuming only right amount of Kcal,2050,Equity,T_E_PCA,M_E_PCA,1,-1,ITA
Consuming only right amount of Kcal,2050,Compet,T_C_EPP,M_C_EPP,1,0.292777499,ITA
Consuming only right amount of Kcal,2050,Compet,T_C_OST,M_C_OST,1,0.832944662,ITA
Consuming only right amount of Kcal,2050,Compet,T_C_RPT,M_C_RPT,1,0.264148593,ITA
Consuming only right amount of Kcal,2050,Compet,T_C_DUM,M_C_DUM,1,0.921869159,ITA
Consuming only right amount of Kcal,2050,Envir,T_EV_CS,M_EV_CS,1,0.25512603,ITA
Consuming only right amount of Kcal,2050,Envir,T_EV_CW,M_EV_CW,1,1,ITA
Consuming only right amount of Kcal,2050,Envir,T_EV_BC,M_EV_BC,1,0.026654266,ITA
Consuming only right amount of Kcal,2050,Envir,T_EV_PNR,M_EV_PNR,1,-1,ITA
Consuming healthy foods,2010,Diets,T_D_FBIS,M_D_FBIS,1,-1,CZE
Consuming healthy foods,2010,Diets,T_D_NBIS,M_D_NBIS,1,-1,CZE
Consuming healthy foods,2010,Diets,T_D_ENBA,M_D_ENBA,1,-1,CZE
Consuming healthy foods,2010,Diets,T_D_DUM,M_D_DUM,1,-1,CZE
Consuming healthy foods,2010,Equity,T_E_FOF,M_E_FOF,1,-1,CZE
Consuming healthy foods,2010,Equity,T_E_CSO,M_E_CSO,1,-1,CZE
Consuming healthy foods,2010,Equity,T_E_CSC,M_E_CSC,1,-1,CZE
Consuming healthy foods,2010,Equity,T_E_PCA,M_E_PCA,1,-1,CZE
Consuming healthy foods,2010,Compet,T_C_EPP,M_C_EPP,1,0.321901053,CZE
Consuming healthy foods,2010,Compet,T_C_OST,M_C_OST,1,0.349215597,CZE
Consuming healthy foods,2010,Compet,T_C_RPT,M_C_RPT,1,0.48295109,CZE
Consuming healthy foods,2010,Compet,T_C_DUM,M_C_DUM,1,0.928401828,CZE
Consuming healthy foods,2010,Envir,T_EV_CS,M_EV_CS,1,0.059980543,CZE
Consuming healthy foods,2010,Envir,T_EV_CW,M_EV_CW,1,0.283187656,CZE
Consuming healthy foods,2010,Envir,T_EV_BC,M_EV_BC,1,0.024255785,CZE
Consuming healthy foods,2010,Envir,T_EV_PNR,M_EV_PNR,1,-1,CZE
Consuming healthy foods,2010,Diets,T_D_FBIS,M_D_FBIS,1,-1,DNK
Consuming healthy foods,2010,Diets,T_D_NBIS,M_D_NBIS,1,-1,DNK
Consuming healthy foods,2010,Diets,T_D_ENBA,M_D_ENBA,1,-1,DNK
Consuming healthy foods,2010,Diets,T_D_DUM,M_D_DUM,1,-1,DNK
Consuming healthy foods,2010,Equity,T_E_FOF,M_E_FOF,1,-1,DNK
Consuming healthy foods,2010,Equity,T_E_CSO,M_E_CSO,1,-1,DNK
Consuming healthy foods,2010,Equity,T_E_CSC,M_E_CSC,1,-1,DNK
Consuming healthy foods,2010,Equity,T_E_PCA,M_E_PCA,1,-1,DNK
Consuming healthy foods,2010,Compet,T_C_EPP,M_C_EPP,1,0.298858235,DNK
Consuming healthy foods,2010,Compet,T_C_OST,M_C_OST,1,0.427303106,DNK
Consuming healthy foods,2010,Compet,T_C_RPT,M_C_RPT,1,0.322256863,DNK
Consuming healthy foods,2010,Compet,T_C_DUM,M_C_DUM,1,0.93613112,DNK
Consuming healthy foods,2010,Envir,T_EV_CS,M_EV_CS,1,0.108996629,DNK
Consuming healthy foods,2010,Envir,T_EV_CW,M_EV_CW,1,0.325740812,DNK
Consuming healthy foods,2010,Envir,T_EV_BC,M_EV_BC,1,0.02142215,DNK
Consuming healthy foods,2010,Envir,T_EV_PNR,M_EV_PNR,1,-1,DNK
Consuming healthy foods,2010,Diets,T_D_FBIS,M_D_FBIS,1,-1,FRA
Consuming healthy foods,2010,Diets,T_D_NBIS,M_D_NBIS,1,-1,FRA
Consuming healthy foods,2010,Diets,T_D_ENBA,M_D_ENBA,1,-1,FRA
Consuming healthy foods,2010,Diets,T_D_DUM,M_D_DUM,1,-1,FRA
Consuming healthy foods,2010,Equity,T_E_FOF,M_E_FOF,1,-1,FRA
Consuming healthy foods,2010,Equity,T_E_CSO,M_E_CSO,1,-1,FRA
Consuming healthy foods,2010,Equity,T_E_CSC,M_E_CSC,1,-1,FRA
Consuming healthy foods,2010,Equity,T_E_PCA,M_E_PCA,1,-1,FRA
Consuming healthy foods,2010,Compet,T_C_EPP,M_C_EPP,1,0.3720827,FRA
Consuming healthy foods,2010,Compet,T_C_OST,M_C_OST,1,0.453792125,FRA
Consuming healthy foods,2010,Compet,T_C_RPT,M_C_RPT,1,0.457212821,FRA
Consuming healthy foods,2010,Compet,T_C_DUM,M_C_DUM,1,0.937098563,FRA
Consuming healthy foods,2010,Envir,T_EV_CS,M_EV_CS,1,0.74073331,FRA
Consuming healthy foods,2010,Envir,T_EV_CW,M_EV_CW,1,1,FRA
Consuming healthy foods,2010,Envir,T_EV_BC,M_EV_BC,1,0.025249994,FRA
Consuming healthy foods,2010,Envir,T_EV_PNR,M_EV_PNR,1,-1,FRA
Consuming healthy foods,2010,Diets,T_D_FBIS,M_D_FBIS,1,-1,ITA
Consuming healthy foods,2010,Diets,T_D_NBIS,M_D_NBIS,1,-1,ITA
Consuming healthy foods,2010,Diets,T_D_ENBA,M_D_ENBA,1,-1,ITA
Consuming healthy foods,2010,Diets,T_D_DUM,M_D_DUM,1,-1,ITA
Consuming healthy foods,2010,Equity,T_E_FOF,M_E_FOF,1,-1,ITA
Consuming healthy foods,2010,Equity,T_E_CSO,M_E_CSO,1,-1,ITA
Consuming healthy foods,2010,Equity,T_E_CSC,M_E_CSC,1,-1,ITA
Consuming healthy foods,2010,Equity,T_E_PCA,M_E_PCA,1,-1,ITA
Consuming healthy foods,2010,Compet,T_C_EPP,M_C_EPP,1,0.413749208,ITA
Consuming healthy foods,2010,Compet,T_C_OST,M_C_OST,1,0.622396738,ITA
Consuming healthy foods,2010,Compet,T_C_RPT,M_C_RPT,1,0.45350124,ITA
Consuming healthy foods,2010,Compet,T_C_DUM,M_C_DUM,1,0.965429544,ITA
Consuming healthy foods,2010,Envir,T_EV_CS,M_EV_CS,1,0.29124382,ITA
Consuming healthy foods,2010,Envir,T_EV_CW,M_EV_CW,1,1,ITA
Consuming healthy foods,2010,Envir,T_EV_BC,M_EV_BC,1,0.027540594,ITA
Consuming healthy foods,2010,Envir,T_EV_PNR,M_EV_PNR,1,-1,ITA
Consuming healthy foods,2020,Diets,T_D_FBIS,M_D_FBIS,1,0.643928357,CZE
Consuming healthy foods,2020,Diets,T_D_NBIS,M_D_NBIS,1,0.60341486,CZE
Consuming healthy foods,2020,Diets,T_D_ENBA,M_D_ENBA,1,-1,CZE
Consuming healthy foods,2020,Diets,T_D_DUM,M_D_DUM,1,-1,CZE
Consuming healthy foods,2020,Equity,T_E_FOF,M_E_FOF,1,-1,CZE
Consuming healthy foods,2020,Equity,T_E_CSO,M_E_CSO,1,-1,CZE
Consuming healthy foods,2020,Equity,T_E_CSC,M_E_CSC,1,-1,CZE
Consuming healthy foods,2020,Equity,T_E_PCA,M_E_PCA,1,-1,CZE
Consuming healthy foods,2020,Compet,T_C_EPP,M_C_EPP,1,0.321901053,CZE
Consuming healthy foods,2020,Compet,T_C_OST,M_C_OST,1,0.349215597,CZE
Consuming healthy foods,2020,Compet,T_C_RPT,M_C_RPT,1,0.48295109,CZE
Consuming healthy foods,2020,Compet,T_C_DUM,M_C_DUM,1,0.928401828,CZE
Consuming healthy foods,2020,Envir,T_EV_CS,M_EV_CS,1,-1,CZE
Consuming healthy foods,2020,Envir,T_EV_CW,M_EV_CW,1,-1,CZE
Consuming healthy foods,2020,Envir,T_EV_BC,M_EV_BC,1,-1,CZE
Consuming healthy foods,2020,Envir,T_EV_PNR,M_EV_PNR,1,-1,CZE
Consuming healthy foods,2020,Diets,T_D_FBIS,M_D_FBIS,1,0.769893487,DNK
Consuming healthy foods,2020,Diets,T_D_NBIS,M_D_NBIS,1,0.650032196,DNK
Consuming healthy foods,2020,Diets,T_D_ENBA,M_D_ENBA,1,-1,DNK
Consuming healthy foods,2020,Diets,T_D_DUM,M_D_DUM,1,-1,DNK
Consuming healthy foods,2020,Equity,T_E_FOF,M_E_FOF,1,-1,DNK
Consuming healthy foods,2020,Equity,T_E_CSO,M_E_CSO,1,-1,DNK
Consuming healthy foods,2020,Equity,T_E_CSC,M_E_CSC,1,-1,DNK
